id,adult_count,child_count,rooms_in_hh,years_in_community,primary_dw_source,daily_hh_water_cost_for_pay_to_fetch,water_storage_drinking_water,coli_mpn,tc_mpn,tap_closure_days_per_week,estimated_storage_capacity_liters,total_people,people_per_room,consumption_risk_score,water_access_score,estimated_non_dw_storage_capacity,estimated_stored_non_dw,avg_price_per_liter_cedis,Leak_Alert
63.0,1.0,0.0,1.0,10.0,1,2.0,0.0,13.444730972413595,100.0,3.0,6057.0,1.0,0.9090909090909091,4.132841008497977,11.533712452569016,590.0,595.0,0.08040615759132325,0.0
104.0,4.0,2.0,2.0,54.0,2,10.0,0.0,13.444730972413595,100.0,3.0,6057.0,6.0,2.857142857142857,6.245961786621066,9.962729764927362,377.0,148.0,0.08040615759132325,0.0
19.0,3.0,2.0,1.0,19.0,1,8.0,0.0,9.464625692316181,48.24076031900004,3.0,15514.0,0.0,0.0,0.0,0.0,199.0,148.0,0.0,1.0
72.0,2.0,2.0,1.0,20.0,0,8.0,0.0,13.444730972413595,100.0,3.0,6057.0,4.0,3.6363636363636362,7.865176670090296,17.247558597270682,76.0,81.0,0.08040615759132325,0.0
40.0,3.0,2.0,1.0,19.0,1,8.0,0.0,101.0,98.0,3.0,9671.0,0.0,0.0,0.0,0.0,199.0,148.0,0.08724740723539316,1.0
48.0,10.0,0.0,0.0,3.0,1,21.0,0.0,13.444730972413595,100.0,3.0,6057.0,10.0,100.0,41.03398599269892,23.446619975663076,20.0,0.0,0.08040615759132325,0.0
75.0,7.0,0.0,1.0,20.0,1,48.0,0.0,13.444730972413595,100.0,3.0,6057.0,7.0,6.363636363636363,22.943203168886107,60.78037419931732,0.0,0.0,0.08040615759132325,0.0
83.0,3.0,0.0,1.0,11.0,1,28.0,0.0,13.444730972413595,100.0,3.0,6057.0,3.0,2.727272727272727,15.328951387366377,44.369231897281864,0.0,0.0,0.08040615759132325,0.0
43.0,3.0,2.0,1.0,19.0,1,8.0,0.0,99.0,99.0,3.0,4828.0,0.0,0.0,0.0,0.0,199.0,148.0,0.1486036244115517,1.0
57.0,4.0,4.0,1.0,1.0,1,18.0,0.0,13.444730972413595,100.0,3.0,6057.0,8.0,7.2727272727272725,12.898891610738222,25.05691142973347,204.0,197.0,0.08040615759132325,0.0
82.0,3.0,7.0,1.0,7.0,1,24.0,0.0,13.444730972413595,100.0,3.0,6057.0,10.0,9.09090909090909,14.694067798204198,26.55598356977157,0.0,0.0,0.08040615759132325,0.0
24.0,3.0,2.0,1.0,19.0,1,8.0,0.0,0.0,13.98520405503249,3.0,1880.0,0.0,0.0,0.0,0.0,199.0,148.0,0.08040615759132325,0.0
13.0,3.0,2.0,1.0,19.0,1,8.0,0.0,0.0,96.0,3.0,3013.0,0.0,0.0,0.0,0.0,199.0,148.0,0.2440760705865304,1.0
30.0,5.0,4.0,2.0,21.0,1,5.0,0.0,13.444730972413595,100.0,3.0,6057.0,9.0,4.285714285714286,6.768109811259381,6.274651751816985,99.0,50.0,0.08040615759132325,0.0
83.0,3.0,0.0,1.0,11.0,1,29.0,0.0,13.444730972413595,100.0,3.0,6057.0,3.0,2.727272727272727,16.07866885478111,46.868290121997646,0.0,0.0,0.08040615759132325,0.0
9.0,3.0,2.0,1.0,19.0,1,8.0,0.0,0.0,100.0,3.0,6026.0,0.0,0.0,0.0,0.0,199.0,148.0,0.0557408214313169,1.0
49.0,3.0,1.0,1.0,28.0,1,13.0,0.0,13.444730972413595,100.0,3.0,6057.0,4.0,3.6363636363636362,7.931216922810883,17.46769277300597,0.0,0.0,0.08040615759132325,0.0
44.0,2.0,2.0,1.0,20.0,1,12.0,0.0,13.444730972413595,100.0,3.0,6057.0,4.0,3.6363636363636362,8.09977393007443,18.029549463884464,201.0,206.0,0.08040615759132325,0.0
106.0,2.0,4.0,1.0,30.0,1,15.0,0.0,13.444730972413595,100.0,3.0,6057.0,6.0,5.454545454545454,11.119204729706793,23.609470311143852,0.0,0.0,0.08040615759132325,0.0
15.0,3.0,2.0,1.0,19.0,1,8.0,0.0,1.495978465469177,101.0,1.0,10040.0,0.0,0.0,0.0,0.0,199.0,148.0,0.3061605814065692,1.0
14.0,2.0,5.0,1.0,13.0,1,17.0,0.0,13.444730972413595,100.0,3.0,6057.0,7.0,6.363636363636363,10.759887684921669,20.169322586102535,0.0,0.0,0.08040615759132325,0.0
101.0,2.0,5.0,2.0,13.0,2,2.0,0.0,13.444730972413595,100.0,3.0,6057.0,7.0,3.333333333333333,5.355193157704329,5.183977192347762,1467.0,1516.0,0.08040615759132325,0.0
99.0,1.0,1.0,1.0,30.0,1,8.0,0.0,13.444730972413595,100.0,3.0,6057.0,2.0,1.8181818181818181,2.1881900656302555,2.809118400585701,508.0,506.0,0.08040615759132325,0.0
43.0,3.0,2.0,1.0,19.0,1,8.0,0.0,99.0,99.0,3.0,4811.0,0.0,0.0,0.0,0.0,199.0,148.0,0.1473190244390102,1.0
62.0,1.0,0.0,1.0,5.0,1,4.0,0.0,13.444730972413595,100.0,3.0,6057.0,1.0,0.9090909090909091,3.4033478306166716,9.102068526297996,0.0,0.0,0.08040615759132325,0.0
32.0,1.0,0.0,1.0,55.0,1,0.0,0.0,13.444730972413595,100.0,3.0,6057.0,1.0,0.9090909090909091,1.5275889017629947,2.8495387634524065,203.0,152.0,0.08040615759132325,0.0
16.0,3.0,2.0,1.0,19.0,1,8.0,0.0,0.0,100.0,2.0,5024.0,0.0,0.0,0.0,0.0,199.0,148.0,0.05376518285012508,1.0
89.0,3.0,2.0,1.0,30.0,1,5.0,0.0,13.444730972413595,100.0,3.0,6057.0,5.0,4.545454545454545,5.134301051842333,5.902215627353232,492.0,525.0,0.08040615759132325,0.0
113.0,1.0,0.0,1.0,7.0,1,0.0,0.0,13.444730972413595,100.0,3.0,6057.0,1.0,0.9090909090909091,-0.27560154758275546,-3.161096067700094,259.0,190.0,0.08040615759132325,0.0
73.0,1.0,3.0,1.0,1.0,1,6.0,0.0,13.444730972413595,100.0,3.0,6057.0,4.0,3.6363636363636362,5.957727023519436,10.889393108701151,0.0,0.0,0.08040615759132325,0.0
99.0,3.0,2.0,2.0,67.0,1,1.0,0.0,13.444730972413595,100.0,3.0,6057.0,5.0,2.380952380952381,2.390952870162214,-1.0777761470783347,292.0,299.0,0.08040615759132325,0.0
93.0,3.0,2.0,1.0,30.0,1,5.0,0.0,13.444730972413595,100.0,3.0,6057.0,5.0,4.545454545454545,5.1352311670681825,5.905316011439398,501.0,490.0,0.08040615759132325,1.0
11.0,3.0,2.0,1.0,19.0,1,8.0,0.0,0.0,99.0,3.0,8049.0,0.0,0.0,0.0,0.0,199.0,148.0,0.1027989510087156,1.0
49.0,7.0,7.0,1.0,0.0,1,15.0,0.0,13.444730972413595,100.0,3.0,6057.0,14.0,12.727272727272727,14.952281961781768,18.4470004786665,0.0,0.0,0.08040615759132325,0.0
54.0,2.0,1.0,1.0,9.0,1,8.0,0.0,13.444730972413595,100.0,3.0,6057.0,3.0,2.727272727272727,2.934158693386764,3.0532562506831527,100.0,0.0,0.08040615759132325,0.0
40.0,3.0,2.0,1.0,19.0,1,8.0,0.0,46.30846288798249,95.0,3.0,8362.0,0.0,0.0,0.0,0.0,199.0,148.0,0.06859803114874333,1.0
37.0,2.0,0.0,1.0,15.0,1,8.0,0.0,13.444730972413595,100.0,3.0,6057.0,2.0,1.8181818181818181,1.262266673792986,-0.277292905538532,205.0,208.0,0.08040615759132325,0.0
102.0,2.0,5.0,2.0,13.0,2,2.0,0.0,13.444730972413595,100.0,3.0,6057.0,7.0,3.333333333333333,5.349025838888894,5.163419462962977,1452.0,1488.0,0.08040615759132325,0.0
23.0,1.0,0.0,1.0,30.0,1,8.0,1.0,13.444730972413595,100.0,3.0,6057.0,1.0,0.9090909090909091,1.807342128831129,3.7820495203461877,303.0,295.0,0.08040615759132325,0.0
111.0,3.0,4.0,1.0,8.0,1,6.0,0.0,13.444730972413595,100.0,3.0,6057.0,7.0,6.363636363636363,7.498327370484658,9.297454871312494,604.0,628.0,0.08040615759132325,0.0
29.0,3.0,2.0,1.0,19.0,1,8.0,0.0,13.56979778628073,100.0,3.0,1094.0,0.0,0.0,0.0,0.0,199.0,148.0,0.1089408189368393,1.0
45.0,2.0,4.0,1.0,25.0,1,8.0,0.0,13.444730972413595,100.0,3.0,6057.0,6.0,5.454545454545454,6.3997907218969114,7.878090285110915,62.0,60.0,0.08040615759132325,0.0
76.0,2.0,0.0,0.0,14.0,1,11.0,0.0,13.444730972413595,100.0,3.0,6057.0,2.0,20.0,14.47269755949645,25.57565853165483,40.0,40.0,0.08040615759132325,0.0
2.0,6.0,1.0,1.0,2.0,1,28.0,0.0,13.444730972413595,100.0,3.0,6057.0,7.0,6.363636363636363,15.370830741033794,35.53913277314295,0.0,0.0,0.08040615759132325,0.0
34.0,2.0,3.0,1.0,9.0,1,8.0,0.0,13.444730972413595,100.0,3.0,6057.0,5.0,4.545454545454545,6.374977772064529,10.037804694760554,346.0,346.0,0.08040615759132325,0.0
48.0,3.0,2.0,1.0,19.0,1,8.0,0.0,99.0,101.0,3.0,7026.0,0.0,0.0,0.0,0.0,199.0,148.0,0.04189569747455399,1.0
22.0,3.0,2.0,1.0,19.0,1,8.0,0.0,101.0,102.0,3.0,7781.0,0.0,0.0,0.0,0.0,199.0,148.0,0.06520396211738037,1.0
36.0,3.0,2.0,1.0,19.0,1,8.0,0.0,101.0,100.0,3.0,3101.0,0.0,0.0,0.0,0.0,199.0,148.0,0.08565435506489671,1.0
32.0,3.0,2.0,1.0,19.0,1,8.0,0.0,13.78905270386679,99.0,3.0,1974.0,0.0,0.0,0.0,0.0,199.0,148.0,0.09357809869932789,0.0
81.0,7.0,0.0,1.0,1.0,1,31.0,0.0,13.444730972413595,100.0,3.0,6057.0,7.0,6.363636363636363,18.917535743414348,47.36148278107814,0.0,0.0,0.08040615759132325,0.0
83.0,3.0,7.0,1.0,7.0,1,24.0,0.0,13.444730972413595,100.0,3.0,6057.0,10.0,9.09090909090909,14.689018918144702,26.539153969573253,0.0,0.0,0.08040615759132325,0.0
18.0,3.0,2.0,1.0,19.0,1,8.0,0.0,9.31408609026207,46.49781377030212,3.0,15173.0,0.0,0.0,0.0,0.0,199.0,148.0,0.009371502968681595,0.0
40.0,3.0,2.0,1.0,19.0,1,8.0,0.0,100.0,98.0,3.0,9758.0,0.0,0.0,0.0,0.0,199.0,148.0,0.08913739018009947,1.0
64.0,1.0,0.0,1.0,27.0,1,4.0,1.0,13.444730972413595,100.0,3.0,6057.0,1.0,0.9090909090909091,3.066824341403507,7.980323562254114,994.0,519.0,0.08040615759132325,0.0
85.0,3.0,0.0,2.0,30.0,1,14.0,0.0,13.444730972413595,100.0,3.0,6057.0,3.0,1.4285714285714286,8.73350922758847,23.683125996723472,0.0,0.0,0.08040615759132325,0.0
63.0,1.0,0.0,1.0,27.0,1,4.0,1.0,13.444730972413595,100.0,3.0,6057.0,1.0,0.9090909090909091,3.059923732021895,7.957321530982075,969.0,495.0,0.08040615759132325,0.0
118.0,2.0,3.0,3.0,16.0,1,4.0,1.0,13.444730972413595,100.0,3.0,6057.0,5.0,1.6129032258064515,3.808548678876603,4.415592370448892,262.0,260.0,0.08040615759132325,0.0
3.0,3.0,2.0,1.0,19.0,1,8.0,0.0,0.0,13.40919682904572,3.0,609.0,0.0,0.0,0.0,0.0,199.0,148.0,0.0710084862539823,1.0
111.0,3.0,4.0,1.0,8.0,1,6.0,0.0,13.444730972413595,100.0,3.0,6057.0,7.0,6.363636363636363,7.497508286281983,9.294724590636912,607.0,596.0,0.08040615759132325,0.0
18.0,1.0,1.0,1.0,50.0,1,1.0,0.0,13.444730972413595,100.0,3.0,6057.0,2.0,1.8181818181818181,1.1013085082666862,-0.813820123959531,715.0,690.0,0.08040615759132325,0.0
35.0,2.0,2.0,3.0,70.0,1,8.0,0.0,13.444730972413595,100.0,3.0,6057.0,4.0,1.2903225806451613,1.963214641828842,-0.07960710788235503,1987.0,1969.0,0.08040615759132325,0.0
19.0,3.0,2.0,1.0,19.0,1,8.0,0.0,100.0,94.0,3.0,0.0,0.0,0.0,0.0,0.0,199.0,148.0,0.06111740538453575,1.0
40.0,2.0,3.0,2.0,7.0,1,4.0,1.0,13.444730972413595,100.0,3.0,6057.0,5.0,2.380952380952381,4.570237929388112,6.186507383674659,194.0,205.0,0.08040615759132325,0.0
30.0,3.0,2.0,1.0,19.0,1,8.0,0.0,100.0,100.0,3.0,5025.0,0.0,0.0,0.0,0.0,199.0,148.0,0.09919614558357352,1.0
8.0,3.0,2.0,1.0,19.0,1,8.0,0.0,0.0,100.0,2.0,7434.0,0.0,0.0,0.0,0.0,199.0,148.0,0.2546958225446668,0.0
3.0,3.0,2.0,1.0,19.0,1,8.0,0.0,0.0,13.57746513525835,3.0,598.0,0.0,0.0,0.0,0.0,199.0,148.0,0.06514520922358961,0.0
38.0,3.0,2.0,1.0,17.0,1,8.0,0.0,13.444730972413595,100.0,3.0,6057.0,5.0,4.545454545454545,3.6693223944375393,1.0189534360039203,610.0,585.0,0.08040615759132325,0.0
6.0,3.0,2.0,1.0,19.0,1,8.0,0.0,0.0,97.0,3.0,795.0,0.0,0.0,0.0,0.0,199.0,148.0,0.09920875597576741,0.0
109.0,4.0,2.0,2.0,48.0,1,3.0,0.0,13.444730972413595,100.0,3.0,6057.0,6.0,2.857142857142857,5.647308358799813,7.967218338856517,637.0,261.0,0.08040615759132325,0.0
113.0,2.0,0.0,1.0,5.0,1,8.0,1.0,13.444730972413595,100.0,3.0,6057.0,2.0,1.8181818181818181,1.5669745606257848,0.738400050570798,204.0,197.0,0.08040615759132325,0.0
13.0,3.0,2.0,1.0,19.0,1,8.0,0.0,0.0,100.0,3.0,3017.0,0.0,0.0,0.0,0.0,199.0,148.0,0.2588941381582792,1.0
34.0,3.0,2.0,1.0,19.0,1,8.0,0.0,13.32967369404177,101.0,3.0,1986.0,0.0,0.0,0.0,0.0,199.0,148.0,0.0890768347892737,1.0
76.0,2.0,2.0,1.0,22.0,0,8.0,0.0,13.444730972413595,100.0,3.0,6057.0,4.0,3.6363636363636362,7.818905292316991,17.09332067135967,81.0,81.0,0.08040615759132325,0.0
82.0,1.0,4.0,1.0,11.0,1,10.0,1.0,13.444730972413595,100.0,3.0,6057.0,5.0,4.545454545454545,8.641919962345447,17.594278662363614,0.0,0.0,0.08040615759132325,0.0
84.0,1.0,4.0,1.0,10.0,1,10.0,1.0,13.444730972413595,100.0,3.0,6057.0,5.0,4.545454545454545,8.63265404273349,17.56339226365709,0.0,0.0,0.08040615759132325,0.0
28.0,3.0,2.0,1.0,19.0,1,8.0,0.0,47.17647969708358,95.0,3.0,734.0,0.0,0.0,0.0,0.0,199.0,148.0,0.09417299692398703,1.0
95.0,2.0,0.0,1.0,70.0,1,8.0,0.0,13.444730972413595,100.0,3.0,6057.0,2.0,1.8181818181818181,1.4059277848555,0.20157746466984872,379.0,379.0,0.08040615759132325,0.0
95.0,2.0,0.0,1.0,71.0,2,1.0,0.0,13.444730972413595,100.0,3.0,6057.0,2.0,1.8181818181818181,1.458586558871413,0.3771067113895591,408.0,198.0,0.08040615759132325,0.0
16.0,4.0,5.0,4.0,41.0,1,8.0,1.0,13.444730972413595,100.0,3.0,6057.0,9.0,2.1951219512195124,4.182228796466277,-0.2543592963319209,20.0,0.0,0.08040615759132325,0.0
25.0,5.0,4.0,3.0,30.0,1,4.0,1.0,13.444730972413595,100.0,3.0,6057.0,9.0,2.903225806451613,5.8462250339399935,4.584190973348367,294.0,150.0,0.08040615759132325,0.0
2.0,3.0,2.0,1.0,19.0,1,8.0,0.0,0.0,100.0,3.0,5961.0,0.0,0.0,0.0,0.0,199.0,148.0,0.1402942723462328,1.0
76.0,2.0,2.0,1.0,22.0,0,8.0,0.0,13.444730972413595,100.0,3.0,6057.0,4.0,3.6363636363636362,7.810030624767476,17.063738446194616,81.0,80.0,0.08040615759132325,0.0
90.0,1.0,3.0,1.0,29.0,1,4.0,0.0,13.444730972413595,100.0,3.0,6057.0,4.0,3.6363636363636362,5.265287757523044,8.58126222204651,268.0,247.0,0.08040615759132325,0.0
70.0,4.0,0.0,0.0,10.0,1,16.0,0.0,13.444730972413595,100.0,3.0,6057.0,4.0,40.0,19.926493568725824,21.08831189575275,0.0,0.0,0.08040615759132325,0.0
55.0,1.0,0.0,1.0,4.0,1,4.0,0.0,13.444730972413595,100.0,3.0,6057.0,1.0,0.9090909090909091,3.446153225379843,9.244753175508567,0.0,0.0,0.08040615759132325,0.0
80.0,3.0,0.0,1.0,0.0,1,12.0,0.0,13.444730972413595,100.0,3.0,6057.0,3.0,2.727272727272727,7.016761449563007,16.661932104603963,0.0,0.0,0.08040615759132325,0.0
100.0,2.0,4.0,1.0,30.0,1,15.0,0.0,13.444730972413595,100.0,3.0,6057.0,6.0,5.454545454545454,11.11569585471756,23.59777406117974,0.0,0.0,0.08040615759132325,0.0
22.0,3.0,2.0,1.0,19.0,1,8.0,0.0,104.0,96.0,3.0,810.0,0.0,0.0,0.0,0.0,199.0,148.0,0.05021413683820108,1.0
55.0,6.0,0.0,1.0,21.0,1,25.0,0.0,13.444730972413595,100.0,3.0,6057.0,6.0,5.454545454545454,14.063661269164124,33.42432544266829,351.0,0.0,0.08040615759132325,0.0
14.0,2.0,5.0,1.0,13.0,1,17.0,0.0,13.444730972413595,100.0,3.0,6057.0,7.0,6.363636363636363,10.758219571108043,20.163762206723778,0.0,0.0,0.08040615759132325,0.0
46.0,2.0,3.0,1.0,19.0,1,4.0,1.0,13.444730972413595,100.0,3.0,6057.0,5.0,4.545454545454545,4.44160496655044,3.5932286763802535,0.0,0.0,0.08040615759132325,0.0
104.0,1.0,2.0,1.0,4.0,1,5.0,1.0,13.444730972413595,100.0,3.0,6057.0,3.0,2.727272727272727,4.257492114846118,7.464367655547665,152.0,99.0,0.08040615759132325,0.0
15.0,3.0,2.0,1.0,19.0,1,8.0,0.0,1.507296692460629,99.0,1.0,10015.0,0.0,0.0,0.0,0.0,199.0,148.0,0.3769480835898384,1.0
90.0,2.0,3.0,1.0,28.0,1,2.0,0.0,13.444730972413595,100.0,3.0,6057.0,5.0,4.545454545454545,3.8004667077003984,1.4561011468801164,585.0,596.0,0.08040615759132325,0.0
27.0,3.0,2.0,1.0,19.0,1,8.0,0.0,4.49863359332053,104.0,3.0,9516.0,0.0,0.0,0.0,0.0,199.0,148.0,0.05284497389298425,1.0
84.0,3.0,0.0,1.0,11.0,1,29.0,0.0,13.444730972413595,100.0,3.0,6057.0,3.0,2.727272727272727,16.076988727328583,46.86268969715588,0.0,0.0,0.08040615759132325,0.0
27.0,3.0,2.0,1.0,19.0,1,8.0,0.0,4.794710676216234,103.0,3.0,9530.0,0.0,0.0,0.0,0.0,199.0,148.0,0.07961172242205215,1.0
17.0,3.0,2.0,1.0,19.0,1,8.0,0.0,5.642901080997619,95.0,3.0,9937.0,0.0,0.0,0.0,0.0,199.0,148.0,0.08771353497936245,1.0
18.0,1.0,1.0,1.0,49.0,1,1.0,0.0,13.444730972413595,100.0,3.0,6057.0,2.0,1.8181818181818181,1.1019121963210892,-0.811807830444854,745.0,680.0,0.08040615759132325,0.0
25.0,5.0,4.0,3.0,29.0,1,4.0,1.0,13.444730972413595,100.0,3.0,6057.0,9.0,2.903225806451613,5.845166003540506,4.580660872016742,299.0,152.0,0.08040615759132325,0.0
10.0,3.0,2.0,1.0,19.0,1,8.0,0.0,4.669621807745992,99.0,3.0,504.0,0.0,0.0,0.0,0.0,199.0,148.0,0.264665853738974,0.0
20.0,3.0,2.0,1.0,19.0,1,8.0,0.0,99.0,103.0,3.0,10333.0,0.0,0.0,0.0,0.0,199.0,148.0,0.08040615759132325,1.0
36.0,2.0,0.0,1.0,15.0,1,8.0,0.0,13.444730972413595,100.0,3.0,6057.0,2.0,1.8181818181818181,1.269970671611504,-0.2516129128101384,199.0,195.0,0.08040615759132325,0.0
87.0,1.0,4.0,1.0,10.0,1,10.0,1.0,13.444730972413595,100.0,3.0,6057.0,5.0,4.545454545454545,8.639626154113168,17.586632634922683,0.0,0.0,0.08040615759132325,0.0
28.0,1.0,0.0,1.0,3.0,1,4.0,0.0,13.444730972413595,100.0,3.0,6057.0,1.0,0.9090909090909091,3.105301626477823,8.1085811791685,118.0,118.0,0.08040615759132325,0.0
97.0,2.0,0.0,1.0,73.0,2,1.0,0.0,13.444730972413595,100.0,3.0,6057.0,2.0,1.8181818181818181,1.448990983358112,0.34512145967855523,400.0,200.0,0.08040615759132325,0.0
35.0,3.0,2.0,1.0,19.0,1,8.0,0.0,100.0,102.0,3.0,10244.0,0.0,0.0,0.0,0.0,199.0,148.0,0.07925539595480527,1.0
112.0,4.0,2.0,2.0,50.0,1,3.0,0.0,13.444730972413595,100.0,3.0,6057.0,6.0,2.857142857142857,5.644724034038679,7.95860392298607,630.0,254.0,0.08040615759132325,0.0
44.0,2.0,3.0,1.0,19.0,1,4.0,1.0,13.444730972413595,100.0,3.0,6057.0,5.0,4.545454545454545,4.439151459239979,3.585050318678719,0.0,0.0,0.08040615759132325,0.0
102.0,2.0,2.0,1.0,11.0,1,8.0,0.0,13.444730972413595,100.0,3.0,6057.0,4.0,3.6363636363636362,2.9938225831503096,1.0097116408040616,496.0,299.0,0.08040615759132325,0.0
1.0,3.0,2.0,1.0,19.0,1,8.0,0.0,0.0,101.0,3.0,842.0,0.0,0.0,0.0,0.0,199.0,148.0,0.2884391766364166,0.0
24.0,5.0,4.0,3.0,32.0,1,4.0,1.0,13.444730972413595,100.0,3.0,6057.0,9.0,2.903225806451613,5.846997818366894,4.586766921438036,297.0,161.0,0.08040615759132325,0.0
29.0,3.0,2.0,1.0,19.0,1,8.0,0.0,13.69758355588591,95.0,3.0,1091.0,0.0,0.0,0.0,0.0,199.0,148.0,0.1285522181614986,1.0
64.0,1.0,0.0,1.0,10.0,1,2.0,0.0,13.444730972413595,100.0,3.0,6057.0,1.0,0.9090909090909091,4.120977974308202,11.494169005269764,605.0,555.0,0.08040615759132325,0.0
43.0,7.0,9.0,3.0,17.0,1,8.0,1.0,13.444730972413595,100.0,3.0,6057.0,16.0,5.161290322580645,9.138341340229148,3.966514144849845,1000.0,1001.0,0.08040615759132325,0.0
20.0,3.0,2.0,1.0,19.0,1,8.0,0.0,98.0,102.0,3.0,0.0,0.0,0.0,0.0,0.0,199.0,148.0,0.0,1.0
85.0,2.0,0.0,1.0,28.0,1,8.0,1.0,13.444730972413595,100.0,3.0,6057.0,2.0,1.8181818181818181,6.239627960505135,16.313911383501964,0.0,0.0,0.08040615759132325,0.0
17.0,3.0,2.0,1.0,19.0,1,8.0,0.0,5.757623868985119,104.0,3.0,10014.0,0.0,0.0,0.0,0.0,199.0,148.0,0.1096515088700377,1.0
39.0,2.0,0.0,1.0,15.0,1,8.0,0.0,13.444730972413595,100.0,3.0,6057.0,2.0,1.8181818181818181,1.2647748441191116,-0.26893233778477976,204.0,192.0,0.08040615759132325,0.0
28.0,3.0,2.0,1.0,19.0,1,8.0,0.0,47.72703717634834,98.0,3.0,734.0,0.0,0.0,0.0,0.0,199.0,148.0,0.09893611145674334,0.0
80.0,1.0,3.0,1.0,1.0,1,6.0,0.0,13.444730972413595,100.0,3.0,6057.0,4.0,3.6363636363636362,5.9558880989046274,10.883263359985122,0.0,0.0,0.08040615759132325,0.0
83.0,3.0,7.0,1.0,7.0,1,24.0,0.0,13.444730972413595,100.0,3.0,6057.0,10.0,9.09090909090909,14.686285055413165,26.530041093801465,0.0,0.0,0.08040615759132325,0.0
30.0,3.0,2.0,1.0,19.0,1,8.0,0.0,102.0,101.0,3.0,4822.0,0.0,0.0,0.0,0.0,199.0,148.0,0.09352778556961681,1.0
73.0,7.0,0.0,1.0,20.0,1,48.0,0.0,13.444730972413595,100.0,3.0,6057.0,7.0,6.363636363636363,22.942357940031776,60.77755676980289,0.0,0.0,0.08040615759132325,0.0
12.0,2.0,4.0,1.0,30.0,0,34.0,0.0,13.444730972413595,100.0,3.0,6057.0,6.0,5.454545454545454,17.96653878545236,46.43391716362908,0.0,0.0,0.08040615759132325,0.0
40.0,5.0,1.0,2.0,29.0,1,3.0,1.0,13.444730972413595,100.0,3.0,6057.0,6.0,2.857142857142857,4.795213731877571,5.126902915782379,744.0,765.0,0.08040615759132325,0.0
46.0,2.0,3.0,1.0,19.0,1,4.0,1.0,13.444730972413595,100.0,3.0,6057.0,5.0,4.545454545454545,4.441117137269773,3.591602578778031,0.0,0.0,0.08040615759132325,0.0
104.0,2.0,2.0,1.0,13.0,1,7.0,1.0,13.444730972413595,100.0,3.0,6057.0,4.0,3.6363636363636362,5.933215359902719,10.807687563312093,761.0,682.0,0.08040615759132325,1.0
28.0,1.0,0.0,1.0,3.0,1,4.0,0.0,13.444730972413595,100.0,3.0,6057.0,1.0,0.9090909090909091,3.101004390363489,8.094257058787388,119.0,124.0,0.08040615759132325,0.0
33.0,3.0,2.0,1.0,19.0,1,8.0,0.0,13.29972953811108,101.0,3.0,2003.0,0.0,0.0,0.0,0.0,199.0,148.0,0.09650633354312124,1.0
97.0,1.0,1.0,1.0,31.0,1,8.0,0.0,13.444730972413595,100.0,3.0,6057.0,2.0,1.8181818181818181,2.178761978622253,2.7776914438923592,501.0,523.0,0.08040615759132325,0.0
48.0,10.0,0.0,0.0,3.0,1,21.0,0.0,13.444730972413595,100.0,3.0,6057.0,10.0,100.0,41.03079358051245,23.435978601708168,20.0,0.0,0.08040615759132325,0.0
10.0,1.0,1.0,1.0,21.0,1,8.0,0.0,13.444730972413595,100.0,3.0,6057.0,2.0,1.8181818181818181,1.3190155545460012,-0.08812996969514741,0.0,0.0,0.08040615759132325,0.0
51.0,3.0,2.0,1.0,19.0,1,8.0,0.0,94.0,101.0,3.0,6916.0,0.0,0.0,0.0,0.0,199.0,148.0,0.08313555514550552,1.0
28.0,3.0,2.0,1.0,19.0,1,8.0,0.0,48.87313983560834,101.0,3.0,773.0,0.0,0.0,0.0,0.0,199.0,148.0,0.04862094266888313,0.0
25.0,5.0,4.0,3.0,30.0,1,4.0,1.0,13.444730972413595,100.0,3.0,6057.0,9.0,2.903225806451613,5.849324195132445,4.594521510656536,291.0,147.0,0.08040615759132325,0.0
78.0,7.0,0.0,1.0,1.0,1,31.0,0.0,13.444730972413595,100.0,3.0,6057.0,7.0,6.363636363636363,18.93883402602816,47.43247705645751,0.0,0.0,0.08040615759132325,0.0
1.0,3.0,2.0,1.0,19.0,1,8.0,0.0,0.0,101.0,3.0,837.0,0.0,0.0,0.0,0.0,199.0,148.0,0.2820293274538689,0.0
11.0,1.0,4.0,1.0,10.0,1,2.0,0.0,13.444730972413595,100.0,3.0,6057.0,5.0,4.545454545454545,3.7937402061060883,1.4336794748990833,0.0,0.0,0.08040615759132325,0.0
36.0,3.0,2.0,1.0,19.0,1,8.0,0.0,107.0,101.0,3.0,10273.0,0.0,0.0,0.0,0.0,199.0,148.0,0.08544961747315614,1.0
58.0,2.0,0.0,1.0,9.0,1,10.0,0.0,13.444730972413595,100.0,3.0,6057.0,2.0,1.8181818181818181,7.519640100112147,20.580618515525337,251.0,203.0,0.08040615759132325,0.0
35.0,3.0,2.0,1.0,31.0,1,1.0,1.0,13.444730972413595,100.0,3.0,6057.0,5.0,4.545454545454545,3.728162915035886,1.2150885046650748,500.0,305.0,0.08040615759132325,0.0
100.0,2.0,2.0,1.0,11.0,1,8.0,0.0,13.444730972413595,100.0,3.0,6057.0,4.0,3.6363636363636362,2.9944114459930287,1.0116745169464592,503.0,294.0,0.08040615759132325,0.0
63.0,1.0,0.0,1.0,10.0,1,2.0,0.0,13.444730972413595,100.0,3.0,6057.0,1.0,0.9090909090909091,4.128057209227838,11.517766455001883,617.0,591.0,0.08040615759132325,0.0
